division_id,identifier,position,abstract,classification,applicant_type,date_accepted,date,decision,number_of_pages
ocd-division/country:ca/csd:3520005,AG-2011-01467,1467,A copy of the original archived plans for Regent Park North buildings.,general,public,2011-08-15,2011-09-14,all disclosed,
ocd-division/country:ca/csd:3520005,AP-2011-01401,1401,"A copy of the Ontario Works file for [an individual], including casework and supervisor notes (written or electronic) as well as details concerning the $3968 overpayment.",personal,public,2011-08-04,2011-09-15,disclosed in part,
ocd-division/country:ca/csd:3520005,AG-2011-01523,1523,A copy of the taxation history of [a specified address] dating back to the 1950's.,general,public,2011-08-12,2011-09-20,all disclosed,
ocd-division/country:ca/csd:3520005,AP-2011-01416,1416,"A copy of the employment file, personal files, and medical files for [an employee] from 2000 to present, including all HR and Corporate Health files related to skill assessments. Employed by Fire Services.",personal,public,2011-08-04,2011-09-23,disclosed in part,
ocd-division/country:ca/csd:3520005,AG-2011-01491,1491,A copy of the building plans for [a specified address].,general,public,2011-08-11,2011-09-27,all disclosed,
ocd-division/country:ca/csd:3520005,AG-2011-01384,1384,"An electronic document for raw, unaltered data including the four intergraph computer aided dispatch system database tables for Fire Services (from January 2011 through June 2011).",general,public,2011-08-02,2011-09-29,disclosed in part,
ocd-division/country:ca/csd:3520005,AG-2011-01456,1456,A copy of the property agreement and associated records regarding the Wells Hill Lawn Bowling Club ( [a specified address] ) and records showing when PFR stopped taking care of the property and made the club apply for an annual grant for grounds keeping costs.,general,public,2011-08-11,2011-09-29,disclosed in part,
ocd-division/country:ca/csd:3520005,AP-2011-01392,1392,A copy of Ontario Works file relating to [an individual].,personal,public,2011-08-03,2011-10-27,disclosed in part,
ocd-division/country:ca/csd:3520005,AP-2011-01400,1400,"A copy of the Ontario Works file for [an individual], including benefits, payments, and medical documentation.",personal,public,2011-08-04,2011-10-31,disclosed in part,
ocd-division/country:ca/csd:3520005,AP-2011-01413,1413,A copy of the Ontario Works file for [an individual].,personal,public,2011-08-08,2011-11-02,all disclosed,
ocd-division/country:ca/csd:3520005,AP-2011-01377,1377,A copy of the Ontario Works file for [an individual].,personal,public,2011-08-02,2011-11-03,disclosed in part,
ocd-division/country:ca/csd:3520005,AP-2011-01412,1412,A copy of the Ontario Works file for [an individual].,personal,public,2011-08-08,2011-11-03,disclosed in part,
ocd-division/country:ca/csd:3520005,AP-2011-01453,1453,"A copy of the Ontario Works file for [an individual] from January 2, 2007 to present.",personal,public,2011-08-11,2011-11-07,all disclosed,
ocd-division/country:ca/csd:3520005,AP-2011-01433,1433,A copy of the Ontario Works file for [an individual].,personal,public,2011-08-09,2011-11-18,disclosed in part,
ocd-division/country:ca/csd:3520005,AP-2011-01459,1459,A copy of the Ontario Works file for [an individual].,personal,public,2011-08-11,,,
ocd-division/country:ca/csd:3520005,AG-2011-01461,1461,"A copy of all memos, emails, and internal reports between the Mayor's Office, Councillor Ford's Office and/or Councillor Del Grande's Office, and the City Manager's Office with respect to the core service review.",general,media,2011-08-12,2011-11-18,disclosed in part,
ocd-division/country:ca/csd:3520005,AP-2011-01460,1460,A copy of the Ontario Works file for [an individual].,personal,public,2011-08-12,,,
ocd-division/country:ca/csd:3520005,AP-2011-01449,1449,A copy of Ontario Works file for [an individual].,personal,public,2011-08-15,,,
ocd-division/country:ca/csd:3520005,AG-2011-01478,1478,"A copy of the fire report for [a specified address], Toronto. The incident occurred on July 7, 2011.",general,business,2011-08-16,2011-09-07,disclosed in part,
ocd-division/country:ca/csd:3520005,AG-2011-01479,1479,"A copy of the fire report for the motor vehicle accident that occurred southbound on the Don Valley Parkway around the Prince Edward Viaduct. The incident occurred on December 7, 2008 at approx. 4:16 p.m. Also include a copy of the call record.",general,public,2011-08-16,2011-09-12,disclosed in part,
ocd-division/country:ca/csd:3520005,PHI-2011-01470,1470,"A copy of the report from the Consultant Physiotherapist who assessed [an individual]  on March 30, 2011.",personal,public,2011-08-15,2011-09-13,all disclosed,
ocd-division/country:ca/csd:3520005,AG-2011-01482,1482,"A list of the top 25 employees in each City division who claimed mileage in 2010, including details on the amount of mileage claims and employee names.",general,government,2011-08-16,2011-09-14,disclosed in part,
ocd-division/country:ca/csd:3520005,AG-2011-01484,1484,"A copy of all complaints made against [a specified address] since 1991, specifically emails and photos regarding the idling of a motor home. Records from Transportation, Building, and ML&S.",general,public,2011-08-16,2011-09-14,disclosed in part,
ocd-division/country:ca/csd:3520005,AG-2011-01483,1483,"A list of the top 25 employees in each City division who claimed overtime in 2010, including details on the amount of overtime hours, rate of pay, and employee names.",general,government,2011-08-16,2011-09-15,disclosed in part,
ocd-division/country:ca/csd:3520005,AP-2011-01471,1471,"A copy of the Ontario Works file for [an individual]  from Sept. 27, 2002 to present.",personal,public,2011-08-16,2011-11-16,disclosed in part,
ocd-division/country:ca/csd:3520005,AP-2011-01472,1472,A copy of the Ontario Works file for [an individual].,personal,public,2011-08-16,,,
ocd-division/country:ca/csd:3520005,AP-2011-01473,1473,"A copy of the Ontario Works file for [an individual]  from February 17, 2005 to present.",personal,public,2011-08-16,,,
ocd-division/country:ca/csd:3520005,AP-2011-01487,1487,A copy of Ontario Works file for [an individual].,personal,public,2011-08-16,,,
ocd-division/country:ca/csd:3520005,AG-2011-01481,1481,"A copy of the fire report for [a specified address]. The electrical fire occurred on February 15, 2011.",general,public,2011-08-17,2011-08-26,disclosed in part,
ocd-division/country:ca/csd:3520005,AP-2011-01475,1475,A copy of the Ontario Works file for [an individual].,personal,public,2011-08-17,2011-08-31,disclosed in part,
ocd-division/country:ca/csd:3520005,AP-2011-01488,1488,A copy of Ontario Works file relating to [an individual].,personal,public,2011-08-17,,,
ocd-division/country:ca/csd:3520005,AP-2011-01489,1489,A copy of Ontario Works file for [an individual].,personal,public,2011-08-17,,,
ocd-division/country:ca/csd:3520005,AG-2011-01496,1496,"A copy of the building permits, permit applications, building inspections and inspection reports from 1970-2009 for [a specified address].",general,business,2011-08-18,2011-09-01,disclosed in part,
ocd-division/country:ca/csd:3520005,AG-2011-01480,1480,"A copy of the fire report for [a specified address], North York. The incident occurred on June 2, 2011 at 9:00 a.m.",general,public,2011-08-17,2011-09-13,disclosed in part,
ocd-division/country:ca/csd:3520005,AG-2011-01494,1494,"A copy of the building permits, permit applications, building inspections and inspection reports from 1970-2009 for [a specified address].",general,business,2011-08-18,2011-09-13,disclosed in part,
ocd-division/country:ca/csd:3520005,AG-2011-01486,1486,"A copy of the IBMS property record for [a specified address], including the number of units, building type, number of tenants, number of kitchens and bathrooms and any other information. No personal information is required.",general,business,2011-08-17,2011-09-14,disclosed in part,
ocd-division/country:ca/csd:3520005,AG-2011-01490,1490,"A copy of the IBMS property record for [a specified address], including the number of units, building type, number of tenants, number of kitchens and bathrooms and any other information. No personal information is required.",general,business,2011-08-17,2011-09-15,all disclosed,
ocd-division/country:ca/csd:3520005,AG-2011-01495,1495,"A copy of the building permits, permit applications, building inspections and inspection reports from 1970-2009 for [a specified address].",general,business,2011-08-18,2011-09-15,disclosed in part,
ocd-division/country:ca/csd:3520005,AG-2011-01492,1492,"A copy of the dog bite incident records regarding the dog bite that occurred on June 17, 2011. The dog bite incident occurred at [a specified address], Toronto.",general,public,2011-08-18,2011-09-16,disclosed in part,
ocd-division/country:ca/csd:3520005,AP-2011-01450,1450,A copy of Ontario Works file for [an individual].,personal,public,2011-08-17,2011-10-31,nothing disclosed,
ocd-division/country:ca/csd:3520005,AP-2011-01474,1474,"A copy of the Ontario Works file for [an individual] from July 1, 2004 to May 1, 2010. [an individual] was receiving benefits through his mother [an individual].",personal,public,2011-08-17,2011-11-18,disclosed in part,
ocd-division/country:ca/csd:3520005,AG-2011-01498,1498,A copy of the requester's name for FOI #2011-00922 and the reason for the request.,general,business,2011-08-18,,,
ocd-division/country:ca/csd:3520005,AP-2011-01476,1476,A copy of the Ontario Works file for [an individual].,personal,public,2011-08-18,2011-08-31,disclosed in part,
ocd-division/country:ca/csd:3520005,AG-2011-01510,1510,A copy of the fire inspection reports and all citation records for [a specified address]. The inspections were completed in December 2008 or January 2009.,general,public,2011-08-18,2011-09-12,disclosed in part,
ocd-division/country:ca/csd:3520005,AG-2011-01503,1503,"A copy of the fire report for [a specified address] Toronto. The incident occurred on July 31, 2010.",general,business,2011-08-18,2011-09-13,disclosed in part,
ocd-division/country:ca/csd:3520005,AG-2011-01499,1499,"A copy of the last Public Health inspection for the property at [a specified address] including any outstanding violations, work orders, or deficiency notices.",general,business,2011-08-18,2011-09-14,all disclosed,
ocd-division/country:ca/csd:3520005,AG-2011-01502,1502,"A copy of the fire report for the motor vehicle accident at Highway 401 near Allen Road. The incident occurred on June 26, 2008. Fire Incident No.: F08071863.",general,public,2011-08-18,2011-09-14,disclosed in part,
ocd-division/country:ca/csd:3520005,AP-2011-01493,1493,A copy of the Ontario Works file for [an individual] from 2008 to present.,personal,public,2011-08-18,,,
ocd-division/country:ca/csd:3520005,AG-2011-01507,1507,A copy of the ML&S and Public Health inspection records for [a specified address]. The inspections are pertaining to a flood that occurred at this address.,general,public,2011-08-19,2011-08-30,disclosed in part,
